"Article","Web Description","Brand","Type","Colour","Pack Qty","Size","DQ Score"
"bh00008","Better Home Wall Mount Airer Silver","Better Home Products","Outdoor Airer",NA,"1","198 cm wide x 39.5cm Hiigh",0.88
"457178","Quest Clothes Airer Electric Heated 6 Bars","Quest","Electric Airer",NA,"1",NA,0.86
"457179","Quest Clothes Airer Electric Heated 18 Bars","Quest","Electric Airer",NA,"1",NA,0.86
"453904","Status Portable Heated Clothes Airer With Wings","Status","Electric Airer",NA,"1",NA,0.86
"107006","Wilko Deluxe Clothes Airer 14m","Wilko","Indoor Airer","Multi",NA,"14m",0.93
"1292440","Wilko Concertina Clothes Airer 3 Tier 8.4m","Wilko","Indoor Airer","White",NA,"8.4m",0.93
"300176","Wilko Over Door Hanger 3in1","Wilko","Indoor Airer","Purple","1",NA,0.93
"300177","Wilko Extendable Clothes Airer 3 Tier 7.5m","Wilko","Indoor Airer","Silver",NA,"14m",0.93
"351863","Wilko 3 Tier Airer Red","Wilko","Indoor Airer","Red","1",NA,0.93
"351864","Wilko 3 Tier Airer Teal","Wilko","Indoor Airer","Green","1",NA,0.93
"351865","Wilko 3 Tier Airer Purple","Wilko","Indoor Airer","Purple","1",NA,0.93
"403886","MobiDri Portable Washing Line","Wilko","Indoor Airer","Black","1",NA,0.88
"432698","Wilko Rotary Airer 40m","Wilko","Outdoor Airer",NA,"1","40m",0.93
"432699","Wilko Rotary Airer 50m","Wilko","Outdoor Airer",NA,"1","50m",0.93
