"Article","Web Description","Brand","Type","Pack Qty","Size","DQ Score"
"238991","4head Headache Relief 3.6g","4 Head","Creams and Lotions",NA,"3.6g",0.8625
"280559","Action Cold Sore Cream 2g","Action","Creams and Lotions","1",NA,0.9125
"144537","Anadin Extra 16pk","Anadin","Aspirin","16pk",NA,0.9125
"157444","Anadin Ultra Liquid 16pk","Anadin","Aspirin","16pk",NA,0.9125
"239871","Anadin Paracetamol 16pk","Anadin","Paracetamol","16pk",NA,0.9125
"248738","Anadin Original 16pk","Anadin","Aspirin","16pk",NA,0.9125
"304387","Anadin Extra Soluble 12pk","Anadin","Aspirin","12pk",NA,0.9125
"332826","Anthisan Bite and Sting Relief Cream 20g","Anthisan","Creams and Lotions","1",NA,0.9125
"452296","Canesten Thrush Combi","Bayer","Creams and Lotions","1",NA,0.8625
"452297","Canestest","Bayer","Creams and Lotions","1",NA,0.8625
"452298","Canesbalance","Bayer","Creams and Lotions","1",NA,0.8625
"452299","CanesOasis 6pk","Bayer","Creams and Lotions","6",NA,0.8625
"172964","Bonjela Adult Gel, 15g","Bonjela","Gels, Patches and Sprays",NA,"15g",0.9125
"236042","Calpol Infant Suspension Strawberry Flavour 2+ Months 100ml","Calpol","Childrens Pain Relief",NA,"100ml",0.9125
"248643","Calpol Fastmelts Strawberry Flavour 6+ 12pk","Calpol","Childrens Pain Relief","12pk",NA,0.9125
"284476","Calpol Sugarfree 6+ 80ml","Calpol","Childrens Pain Relief","1",NA,0.9125
"216513","Deep Freeze Spray 150ml","Deep Freeze","Gels, Patches and Sprays",NA,"150ml",0.9125
"231497","Deep Freeze Cold Gel 35g","Deep Freeze","Gels, Patches and Sprays",NA,"35g",0.9125
"209823","Deep Heat Heat Rub 35g","Deep Heat","Gels, Patches and Sprays",NA,"35g",0.9125
"260920","Deep Heat Patch 4pk","Deep Heat","Gels, Patches and Sprays","1",NA,0.9125
"284486","Feminax Express 8pk","Feminax","Ibuprofen","1",NA,0.9125
"350540","Galpharm Paracetamol Plus 16pk","Galpharm","Paracetamol","1",NA,0.9125
"274453","Healthpoint Witch Hazel 200ml","Healthpoint","Creams and Lotions",NA,"200ml",0.9125
"274164","Hedrin Head Lice Spray Gel 60ml","Hedrin","Gels, Patches and Sprays",NA,"100ml",0.9125
"238937","Mentholatum Ibuprofen Gel 50g","Ibuprofen","Gels, Patches and Sprays",NA,"50g",0.9125
"148274","Lanacane Anaesthetic Itching Cream 30g","Lanacane","Creams and Lotions",NA,"30g",0.9125
"280548","Freeze Spray 150ml","Muscle Pain","Gels, Patches and Sprays","1",NA,0.8625
"280549","Heat Spray 150ml","Muscle Pain","Gels, Patches and Sprays","1",NA,0.8625
"100637","Nurofen Ibuprofen Tablets 12pk","Nurofen","Ibuprofen","12pk",NA,0.9125
"281092","Nurofen for Children Strawberry 100ml","Nurofen","Ibuprofen","1",NA,0.9125
"296559","Nurofen Ibuprofen 16pk","Nurofen","Ibuprofen","16pk",NA,0.9125
"296560","Nurofen Ibuprofen Express 16pk","Nurofen","Ibuprofen","16pk",NA,0.9125
"297481","Nurofen for Children Oral Suspension Strawberry100ml","Nurofen","Ibuprofen",NA,"100ml",0.9125
"305353","Nurofen Ibuprofen Express Tablets 256mg 16pk","Nurofen","Ibuprofen","16pk",NA,0.9125
"407665","Nurofen Migraine 12pk","Nurofen","Ibuprofen","12pk",NA,0.9125
"453076","Nurofen Joint Back Relief Max 10% 40ml","Nurofen","Pain relief","1",NA,0.9125
"280488","Otex Ear Drops Express 10ml","Otex","Creams and Lotions",NA,"10ml",0.9125
"274159","Panadol Advance Tablets Compact 16pk","Panadol","Paracetamol","16pk",NA,0.9125
"304169","Panadol Extra Advance 14pk","Panadol","Paracetamol","14pk",NA,0.9125
"453192","Panadol Original Tablets 500mg 12's","Panadol","Pain relief","12",NA,0.9125
"209892","Solpadeine Headache Soluble 16pk","Solpadeine","Paracetamol","16pk",NA,0.9125
"213999","TCP Liquid Antiseptic 200ml","TCP","Creams and Lotions",NA,"200ml",0.9125
"403128","Voltarol Paineze Emulgel 50g","Voltarol","Gels, Patches and Sprays","1",NA,0.9125
"142455","Wilko Paracetamol 500mg 16pk","Wilko","Paracetamol","16pk",NA,0.9125
"142469","Wilko Paracetamol 500mg 16pk","Wilko","Paracetamol","16pk",NA,0.9125
"142471","Wilko Aspirin 300mg 16pk","Wilko","Aspirin","16pk",NA,0.9125
"168279","Wilko Muscle Rub 40g","Wilko","Gels, Patches and Sprays",NA,"40g",0.9125
"172921","Wilko Paracetamol 500mg 16pk","Wilko","Paracetamol","16pk",NA,0.9125
"172922","Wilko Long Lasting Pain Relief Ibuprofen 8pk","Wilko","Ibuprofen","1",NA,0.9125
"193366","Wilko Ibuprofen 200mg 16pk","Wilko","Ibuprofen","16pk",NA,0.9125
"274454","Wilko Calamine Lotion 200ml","Wilko","Creams and Lotions",NA,"200ml",0.9125
"291336","Wilko Rapid Relief 12pk","Wilko","Ibuprofen","12pk",NA,0.9125
"308471","Wilko Dispersible Aspirin 16pk","Wilko","Aspirin","16pk",NA,0.9125
"224733","Zovirax Cold Sore Cream 2g","Zovirax","Creams and Lotions",NA,"2g",0.9125
