"PSA_1","PSA_2","Article","Web Description","Brand","Size","Pack Qty","DQ Score"
"TOI","MED","101221","Scholl Footcare Corn Cushions x9","Scholl",NA,"1",0.9125
"TOI","MED","101225","Scholl Footcare Corn Removal Plasters","Scholl",NA,"1",0.9125
"TOI","MED","101267","Scholl Footcare Pressure Point Foam Padding","Scholl",NA,"1",0.9125
"TOI","MED","209922","Scholl Footcare Comfort Insoles 1 pair","Scholl",NA,"1",0.9125
"TOI","MED","216744","Scholl Party Feet Resuable Gel Cushion 1 Pair","Scholl",NA,"1",0.9125
"TOI","MED","248777","Scholl Footcare Gel Insoles 1 Pair","Scholl",NA,"1",0.9125
"TOI","MED","254427","Scholl Footcare Verruca Removal System Medicated","Scholl",NA,"1",0.9125
"TOI","MED","318684","Scholl Footcare Hard Skin Cream 60ml","Scholl",NA,"1",0.9125
"TOI","MED","319141","Scholl Footcare Dry Skin Recovery Cream 60ml","Scholl",NA,"1",0.9125
"TOI","MED","332830","Scholl Footcare Cracked Heel Repair Cream  60ml","Scholl","60ml",NA,0.9125
"TOI","MED","332834","Scholl Footcare For Dry Feet Anti-Perspirant 150ml","Scholl","150ml",NA,0.9125
"TOI","MED","342569","Scholl Verruca Removal Gel 10g","Scholl","10g","1",1
"TOI","MED","350996","Scholl Footcare Velvet Pedi","Scholl",NA,"1",0.9125
"TOI","MED","351010","Scholl Fungal Nail 3.8ml","Scholl","3.8ml","1",1
"TOI","MED","351012","Scholl Footcare Athletes Foot Spray 150ml","Scholl","150ml","1",1
"TOI","MED","412398","Scholl Gel Activ Everyday Women Insole","Scholl",NA,"1",0.9125
"TOI","MED","412399","Scholl Gel Activ Everyday Men Insole","Scholl",NA,"1",0.9125
"TOI","MED","430559","Scholl Gelactiv Flat Shoe","Scholl",NA,"1pk",0.9125
"TOI","MED","430560","Scholl Gelactiv Everyday","Scholl",NA,"1pk",0.9125
"TOI","MED","430561","Scholl Gel Activ Extreme Heel","Scholl",NA,"1pk",0.9125
"TOI","MED","430563","Scholl Nail Gadget","Scholl",NA,"1pk",0.9125
"TOI","MED","444885","Scholl Light Legs Small","Scholl",NA,"2",0.775
"TOI","MED","444887","Scholl Nail Gadget Gift Set","Scholl",NA,"1",0.9125
"TOI","MED","444888","Scholl Pedicure Gadget Gift Pack","Scholl",NA,"2",0.9125
"TOI","MED","453090","Scholl Velvet Smooth Regular Coarse Pedi Refill2pk","Scholl",NA,"48",0.9125
