"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","DQ Score"
"TOI","COL","436120","Collection Long Lasting Nail Effects Nail Polish8ml","Collection 2000","8ml","Multi","1",0.95
"TOI","COL","436121","Collection Long Lasting Nail Effects Nail Polish8ml","Collection 2000","8ml","Gold","1",0.95
"TOI","COL","436122","Collection Pore Minimiser Primer 25ml","Collection 2000",NA,NA,NA,0.95
"TOI","COL","436123","Collection Reviving and Anti Fatigue IlluminatingPrimer 25ml","Collection 2000",NA,NA,NA,0.95
"TOI","COL","436124","Collection Reviving and Anti Fatigue IlluminatingPrimer 25ml","Collection 2000",NA,NA,NA,0.95
"TOI","COL","436125","Collection Reviving and anti fatigue IlluminatingPrimer 25ml","Collection 2000",NA,NA,NA,0.95
"TOI","COL","436126","Collection Eyes Uncovered Eye Palettes 6g","Collection 2000","6g","Brown","1",0.95
"TOI","COL","436127","Collection Eyes Uncovered Eye Palettes 6g","Collection 2000","6g",NA,"1",0.88
"TOI","COL","436130","Collection Fast Stroke Defining Mascara 9ml","Collection 2000","9ml",NA,"1",0.88
"TOI","COL","436131","Collection Fast Stroke Defining Mascara 9ml","Collection 2000","9ml",NA,"1",0.88
"TOI","COL","436132","Collection Fast Stroke Defining Mascara 9ml","Collection 2000","9ml",NA,"1",0.88
"TOI","COL","436133","Collection Fast Stroke Defining Mascara 9ml","Collection 2000","9ml",NA,"1",0.88
"TOI","COL","436134","Collection Fast Stroke Defining Mascara 9ml","Collection 2000","9ml",NA,"1",0.88
"TOI","COL","436234","Collection Contour Kit","Collection 2000",NA,NA,NA,0.95
"TOI","COL","440537","Collection Contour Stick Light","Collection 2000",NA,NA,NA,0.95
"TOI","COL","440538","Collection Contour Stick Medium","Collection 2000",NA,NA,NA,0.95
"TOI","COL","440539","Collection Contour Stick Dark","Collection 2000","3G",NA,"1",0.775
"TOI","COL","440540","Collection Illuminating Touch Under Eye Brightener","Collection 2000",NA,NA,"1",0.81
"TOI","COL","440541","Collection Supersize Mascara Black","Collection 2000",NA,NA,"1",0.81
"TOI","COL","440542","Collection Supersize Mascara Brown/Black","Collection 2000",NA,NA,"1",0.81
"TOI","COL","440543","Collection Supersize Mascara Ultra Black","Collection 2000",NA,NA,"1",0.81
"TOI","COL","440544","Collection Solar Shine Gel Nail Colour Top Coat","Collection 2000",NA,NA,"1",0.81
"TOI","COL","440545","Collection Solar Shine Gel Nail Colour OysterPearl","Collection 2000",NA,NA,"1",0.81
"TOI","COL","440546","Collection Solar Shine Gel Nail Colour Just Beachy","Collection 2000",NA,NA,"1",0.81
"TOI","COL","440547","Collection Solar Shine Gel Nail Colour CaribbeanCrush","Collection 2000",NA,NA,"1",0.81
"TOI","COL","440548","Collection Solar Shine Gel Nail Colour Sunset Pink","Collection 2000",NA,NA,"1",0.81
"TOI","COL","440549","Collection Solar Shine Gel Nail Colour SultrySorent","Collection 2000",NA,NA,"1",0.81
"TOI","COL","440551","Collection Solar Shine Gel Nail Colour Dreamy Days","Collection 2000",NA,NA,"1",0.81
"TOI","COL","440552","Collection Solar Shine Gel Nail Colour BiaritzBlitz","Collection 2000",NA,NA,"1",0.81
"TOI","COL","440553","Collection Solar Shine Gel Nail Colour JungleFever","Collection 2000",NA,NA,"1",0.81
"TOI","COL","440554","Collection Deluxe Lip Lacquer Prom Queen","Collection 2000",NA,NA,"1",0.81
"TOI","COL","440555","Collection Deluxe Lip Lacquer Show off","Collection 2000",NA,NA,"1",0.81
"TOI","COL","440556","Deluxe Lip Lacquer Red Carpet","Collection 2000",NA,NA,"1",0.81
"TOI","COL","440557","Collection Deluxe Lip Lacquer Raspberry Kisses","Collection 2000",NA,NA,"1",0.81
"TOI","COL","440558","Collection Deluxe Lip Lacquer Dancing Queen","Collection 2000",NA,NA,"1",0.81
"TOI","COL","440559","Collection Deluxe Lip Lacquer Sparkling Lights","Collection 2000",NA,NA,"1",0.81
"TOI","COL","443824","Collection Primed & Ready Concealer Kit","Collection 2000","14G",NA,"1",0.775
"TOI","COL","443825","Collection Invisible Setting Powder poweredby Witch","Collection 2000","15G",NA,"1",0.775
"TOI","COL","443826","Collection Illuminating Setting Powder","Collection 2000","15G",NA,"1",0.775
"TOI","COL","443827","Collection Velvet Kiss Lip Cream Cotton Candy","Collection 2000","5ml",NA,"1",0.775
"TOI","COL","443829","Collection Velvet Kiss Lip Cream Rosie","Collection 2000","5ml",NA,"1",0.775
"TOI","COL","443833","Collection Extreme Calligraphy Eyeliner Black","Collection 2000","1.6ml",NA,"1",0.775
"TOI","COL","454009","Collection Volumax Maximum Volume Mascara andLengthening Lash Primer Ultra Black","Collection 2000","12ml",NA,"1",0.88
"TOI","COL","454010","Collection Volumax Maximum Volume Mascara andLengthening Lash Primer Black","Collection 2000","12ml",NA,"1",0.88
"TOI","COL","454011","Collection Volumax Maximum Volume Mascara andLiquid Eyeline Primer Ultra Black","Collection 2000","10ml",NA,"1",0.88
"TOI","COL","454012","Collection Volumax Maximum Volume  Mascara andLiquid Eyeline Primer Ultra Black Waterproof","Collection 2000","10ml",NA,"1",0.88
"TOI","COL","454014","Collection Primed and Ready Colour CorrectivePalette","Collection 2000",NA,NA,NA,0.95
"TOI","COL","454015","Collection Primed and Ready Fixing Spray","Collection 2000",NA,NA,NA,0.95
"TOI","COL","454297","Collection Volumax Maximum Volume Mascara andLengthing Lash Primer Ultra Black Waterproof","Collection 2000","12ml",NA,"1",0.88
