"Article","Web Description","Brand","Type","Pack Qty","Size","DQ Score"
"405711","Harringtons Optimum Rabbit Food 2kg","Harringtons","Food","1","2kg",1
"182722","Wagg Hamster Gerbil and Mouse Food 1kg","Wagg","Food","1","1kg",1
"138283","Wilko Small Animal Disinfectant Cleaner 300ml","Wilko","Disinfectant Cleaner",NA,NA,1
"149600","Wilko Small Animal Fruity Stick Treats forRabbits and Guinea Pigs 2pk","Wilko","Treats","2","50g",1
"165258","Wilko Guinea Pig Food Muesli Mix 1kg","Wilko","Food","1","1kg",1
"229832","Wilko Rabbit Food Fruity Muesli 1kg","Wilko","Food","1","1kg",1
"267054","Wilko Small Animal Dandelion and Greet Oat Food100g","Wilko","Treats","1","100g",1
"280986","Wilko Small Animal Meadow Hay Rolls 7pk 100g","Wilko","Treats","7","1kg",1
"284302","Wilko Small Animal Corn on the the Cob Treat 3pk","Wilko","Treats","3","Large",1
"303694","Wilko Small Animal Timothy Hay 1kg","Wilko","Hay","1","1kg",1
"417682","Wilko Small Animal Edible Treat and Gnaw LogSmall 2pk","Wilko","Treats","2","Small",1
"417683","Wilko Small Animal Edible Treat and Gnaw Log Large","Wilko","Treats","1","Large",1
"417686","Wilko Small Animal Treats Carrot and Herb Sticks","Wilko","Treats","1","140g",1
"417690","Wilko Small Animal Soft n Safe Bedding 20g","Wilko","Bedding",NA,NA,1
"417703","Wilko Small Animal Carrot and Hay Cottage Medium","Wilko","Treats","1","Medium",1
"418587","Wilko Small Animal Rabbit Nugget 1.25kg","Wilko","Food","1pk","1.25kg",1
"418589","Wilko Small Animal Treats Fruity Crunch 100g","Wilko","Treats","1pk","100g",1
"418776","Wilko Small Animal Treats Chocolate Drops","Wilko","Treats","1","75g",1
"418779","Wilko Small Animal Treats Berry Drop","Wilko","Treats","1","75g",1
"437013","Wilko Small Animal Carrot and Hay Cottage Large","Wilko","Treats","1","Large",1
"437133","Wilko Small Animal Rabbit Nugget Summer Berries1.25kg","Wilko","Food","1","1.25kg",1
"451242","Wilko Carrot Feeding Bowl","Wilko","Bowl",NA,NA,1
"452699","Wilko Garden Herb/Apple Cushions 50g","Wilko","Treats","1","50g",1
"56237","Wilko Wood Shavings for Small Animal","Wilko","Bedding",NA,NA,1
"70465","Wilko Harvest Straw for Small Animal","Wilko","Bedding",NA,NA,1
"70466","Wilko Meadow Hay for Small Animal","Wilko","Bedding",NA,NA,1
"80089","Wilko Wood Shavings for Small Animals","Wilko","Bedding",NA,NA,1
"94067","Wilko Rabbit Food Muesli Fibre Feast 2kg","Wilko","Food","1","2kg",1
